Transaction ID,User ID,Transaction Amount,Transaction Time,Device ID,IP Address,Location,Transaction Type,Account Age,Fraud Status
TXN102375,USR_1053,1236.48,2026-06-06 23:50:28,DV_OPPO_07,192.168.79.211,Mumbai,P2P,418,0
TXN102376,USR_1014,542.73,2026-06-04 07:58:45,DV_OPPO_07,192.168.17.99,Mumbai,P2M,337,0
TXN102377,USR_1133,2743.2,2026-06-22 10:42:23,DV_ONEP_03,192.168.234.117,Lucknow,P2P,911,0
TXN102378,USR_1043,3653.52,2026-06-08 04:45:00,DV_REAL_05,192.168.77.239,Ahmedabad,P2P,1093,0
TXN102379,USR_1004,670.66,2026-06-07 02:14:48,DV_SAMS_01,192.168.92.217,Chennai,P2P,208,0
TXN102380,USR_1055,743.75,2026-06-01 04:29:59,DV_ONEP_03,192.168.174.252,Ahmedabad,P2M,828,0
TXN102381,USR_1044,1437.77,2026-06-01 05:43:45,DV_SAMS_01,192.168.73.155,Delhi,P2M,229,0
TXN102382,USR_1076,2774.68,2026-05-29 07:48:59,DV_OPPO_07,192.168.2.242,Mumbai,P2P,1189,0
TXN102383,USR_1041,925.27,2026-06-21 01:55:27,DV_SAMS_01,192.168.130.68,Delhi,P2P,1163,0
TXN102384,USR_1179,817.93,2026-06-09 06:19:49,DV_OPPO_07,192.168.213.178,Kolkata,P2P,1150,0
TXN102385,USR_1067,1173.75,2026-06-09 04:07:00,DV_XIAO_04,192.168.168.177,Kolkata,P2M,312,0
TXN102386,USR_1017,159.75,2026-05-28 03:42:37,DV_XIAO_04,192.168.249.129,Bengaluru,P2P,549,0
TXN102387,USR_1021,1442.36,2026-05-31 01:05:08,DV_VIVO_06,192.168.251.195,Delhi,P2P,151,0
TXN102388,USR_1118,2228.11,2026-05-27 01:54:22,DV_VIVO_06,192.168.47.150,Jaipur,P2M,579,0
TXN102389,USR_1036,961.97,2026-06-21 19:47:52,DV_SAMS_01,192.168.123.129,Jaipur,P2M,127,0
TXN102390,USR_1121,1042.48,2026-05-26 21:55:25,DV_ONEP_03,192.168.222.132,Chennai,P2M,837,0
TXN102391,USR_1083,1506.99,2026-06-16 23:04:43,DV_SAMS_01,192.168.18.200,Jaipur,P2M,726,0
TXN102392,USR_1057,1568.08,2026-05-27 00:36:48,DV_REAL_05,192.168.112.156,Delhi,P2P,652,0
TXN102393,USR_1158,3834.82,2026-06-17 20:01:13,DV_XIAO_04,192.168.95.56,Lucknow,P2P,582,0
TXN102394,USR_1089,385.14,2026-06-10 03:25:31,DV_OPPO_07,192.168.110.170,Lucknow,P2P,1169,0
TXN102395,USR_1099,56.7,2026-06-21 09:11:27,DV_ONEP_03,192.168.70.79,Jaipur,P2P,939,0
TXN102396,USR_1074,596.36,2026-06-05 19:49:10,DV_VIVO_06,192.168.105.85,Kolkata,P2M,448,0
TXN102397,USR_1025,877.67,2026-06-01 08:14:33,DV_SAMS_01,192.168.16.59,Hyderabad,P2P,155,0
TXN102398,USR_1046,28496.01,2026-05-31 16:09:06,DV_ONEP_03,106.88.69.198,Chennai,P2M,2,1
TXN102399,USR_1088,2120.94,2026-06-10 04:31:37,DV_SAMS_01,192.168.218.176,Hyderabad,P2M,507,0
TXN102400,USR_1002,1021.1,2026-06-22 03:42:57,DV_REAL_05,192.168.115.151,Mumbai,P2M,1126,0
TXN102401,USR_1107,1377.87,2026-06-18 19:40:06,DV_REAL_05,192.168.98.116,Lucknow,P2M,472,0
TXN102402,USR_1016,3401.24,2026-06-15 18:51:09,DV_VIVO_06,192.168.197.165,Delhi,P2M,556,0
TXN102403,USR_1123,378.77,2026-06-06 02:44:26,DV_OPPO_07,192.168.238.74,Pune,P2P,556,0
TXN102404,USR_1154,78846.65,2026-06-10 16:49:30,DV_APPL_02,106.146.20.68,Kolkata,P2M,1,1
TXN102405,USR_1162,96.27,2026-06-03 21:08:18,DV_APPL_02,192.168.56.209,Lucknow,P2M,1145,0
TXN102406,USR_1013,3059.38,2026-06-24 06:21:05,DV_XIAO_04,192.168.36.131,Lucknow,P2M,827,0
TXN102407,USR_1106,1967.75,2026-06-12 22:54:40,DV_APPL_02,192.168.31.143,Bengaluru,P2M,632,0
TXN102408,USR_1017,115.84,2026-05-28 03:04:17,DV_XIAO_04,192.168.249.129,Bengaluru,P2P,549,0
TXN102409,USR_1121,1191.78,2026-06-05 22:57:33,DV_ONEP_03,192.168.222.132,Jaipur,P2M,837,0
TXN102410,USR_1116,150.9,2026-05-28 06:16:46,DV_APPL_02,192.168.215.221,Lucknow,P2M,478,0
TXN102411,USR_1009,1625.93,2026-06-02 00:56:14,DV_REAL_05,192.168.70.254,Bengaluru,P2P,344,0
TXN102412,USR_1123,263.08,2026-06-13 00:53:57,DV_XIAO_04,192.168.238.74,Pune,P2P,556,0
TXN102413,USR_1046,1105.97,2026-06-20 07:00:28,DV_SAMS_01,192.168.86.198,Mumbai,P2M,576,0
TXN102414,USR_1004,218.71,2026-06-12 08:43:10,DV_SAMS_01,192.168.68.207,Chennai,P2P,208,0
TXN102415,USR_1173,1671.38,2026-06-04 19:38:41,DV_XIAO_04,192.168.81.110,Pune,P2P,204,0
TXN102416,USR_1043,1606.14,2026-06-23 09:56:43,DV_REAL_05,192.168.210.142,Chennai,P2M,1093,0
TXN102417,USR_1171,2360.34,2026-06-03 22:36:43,DV_REAL_05,192.168.204.180,Pune,P2P,213,0
TXN102418,USR_1143,3434.62,2026-05-26 20:21:14,DV_VIVO_06,192.168.78.51,Ahmedabad,P2M,522,0
TXN102419,USR_1052,876.9,2026-06-10 19:07:40,DV_OPPO_07,192.168.202.180,Chennai,P2P,518,0
TXN102420,USR_1148,2005.87,2026-06-11 10:02:24,DV_SAMS_01,192.168.192.107,Bengaluru,P2P,679,0
TXN102421,USR_1039,2658.9,2026-06-10 04:00:18,DV_VIVO_06,192.168.81.240,Kolkata,P2P,1080,0
TXN102422,USR_1188,1009.08,2026-06-07 18:32:07,DV_XIAO_04,192.168.214.172,Bengaluru,P2P,481,0
TXN102423,USR_1040,72437.06,2026-06-16 16:35:27,DV_VIVO_06,104.236.23.173,Hyderabad,P2M,6,1
TXN102424,USR_1177,37582.16,2026-05-29 11:34:10,DV_VIVO_06,107.117.116.7,Kolkata,P2P,10,1
TXN102425,USR_1137,1854.76,2026-06-02 18:30:47,DV_APPL_02,192.168.181.224,Ahmedabad,P2M,898,0
TXN102426,USR_1131,1444.37,2026-06-21 02:50:33,DV_REAL_05,192.168.12.82,Hyderabad,P2P,851,0
TXN102427,USR_1173,1725.73,2026-06-11 20:50:48,DV_XIAO_04,192.168.66.96,Pune,P2M,204,0
TXN102428,USR_1001,1640.07,2026-06-06 06:51:30,DV_SAMS_01,192.168.56.60,Jaipur,P2P,75,0
TXN102429,USR_1135,963.3,2026-06-23 19:49:30,DV_VIVO_06,192.168.220.137,Lucknow,P2P,174,0
TXN102430,USR_1130,1679.48,2026-06-10 17:58:48,DV_ONEP_03,192.168.239.83,Pune,P2P,1122,0
TXN102431,USR_1153,4223.48,2026-06-02 06:56:21,DV_XIAO_04,192.168.28.173,Lucknow,P2P,770,0
TXN102432,USR_1161,2729.81,2026-05-31 10:27:59,DV_VIVO_06,192.168.13.202,Hyderabad,P2M,53,0
TXN102433,USR_1153,2579.82,2026-06-19 22:56:31,DV_XIAO_04,192.168.60.121,Lucknow,P2M,770,0
TXN102434,USR_1004,259.67,2026-06-16 10:36:18,DV_SAMS_01,192.168.68.207,Chennai,P2P,208,0
TXN102435,USR_1161,1315.28,2026-06-18 20:33:45,DV_VIVO_06,192.168.13.202,Hyderabad,P2P,53,0
TXN102436,USR_1098,983.96,2026-06-12 22:57:22,DV_VIVO_06,192.168.136.89,Kolkata,P2P,765,0
TXN102437,USR_1034,3263.32,2026-06-25 01:21:01,DV_ONEP_03,192.168.179.246,Kolkata,P2P,941,0
TXN102438,USR_1172,4083.16,2026-06-16 02:36:00,DV_VIVO_06,192.168.116.228,Jaipur,P2M,890,0
TXN102439,USR_1164,3054.2,2026-06-01 09:55:36,DV_ONEP_03,192.168.7.34,Jaipur,P2P,235,0
TXN102440,USR_1191,248.64,2026-06-08 22:32:50,DV_ONEP_03,192.168.23.112,Mumbai,P2P,952,0
TXN102441,USR_1149,2339.33,2026-05-31 22:30:47,DV_ONEP_03,192.168.66.234,Jaipur,P2P,568,0
TXN102442,USR_1068,810.79,2026-06-16 06:43:17,DV_OPPO_07,192.168.119.13,Delhi,P2M,370,0
TXN102443,USR_1000,1914.85,2026-05-28 03:17:11,DV_SAMS_01,192.168.189.27,Delhi,P2M,511,0
TXN102444,USR_1056,2917.96,2026-06-21 07:18:38,DV_SAMS_01,192.168.46.149,Mumbai,P2M,544,0
TXN102445,USR_1071,4868.74,2026-05-30 01:17:44,DV_XIAO_04,192.168.216.164,Jaipur,P2P,982,0
TXN102446,USR_1183,787.26,2026-06-09 09:04:01,DV_REAL_05,192.168.194.159,Lucknow,P2M,117,0
TXN102447,USR_1032,187.45,2026-06-04 19:31:53,DV_OPPO_07,192.168.218.61,Jaipur,P2M,201,0
TXN102448,USR_1033,677.12,2026-05-31 03:41:52,DV_XIAO_04,192.168.43.98,Pune,P2P,831,0
TXN102449,USR_1065,1224.06,2026-05-27 10:19:15,DV_VIVO_06,192.168.38.7,Hyderabad,P2P,417,0
TXN102450,USR_1101,2992.89,2026-06-02 08:52:11,DV_ONEP_03,192.168.214.50,Pune,P2P,1084,0
TXN102451,USR_1096,122.84,2026-06-01 22:15:37,DV_REAL_05,192.168.126.143,Ahmedabad,P2P,401,0
TXN102452,USR_1141,2479.46,2026-06-15 06:06:12,DV_APPL_02,192.168.171.3,Bengaluru,P2M,530,0
TXN102453,USR_1199,2160.79,2026-06-12 03:50:40,DV_SAMS_01,192.168.130.99,Ahmedabad,P2P,194,0
TXN102454,USR_1064,424.78,2026-06-20 01:32:54,DV_VIVO_06,192.168.170.163,Bengaluru,P2P,1065,0
TXN102455,USR_1039,2280.16,2026-06-16 06:37:33,DV_SAMS_01,192.168.81.240,Kolkata,P2P,1080,0
TXN102456,USR_1119,1306.12,2026-06-20 22:14:36,DV_XIAO_04,192.168.42.85,Delhi,P2P,692,0
TXN102457,USR_1166,389.73,2026-06-01 19:13:56,DV_VIVO_06,192.168.28.116,Delhi,P2P,928,0
TXN102458,USR_1004,287.87,2026-05-31 08:57:26,DV_SAMS_01,192.168.68.207,Chennai,P2M,208,0
TXN102459,USR_1156,2086.1,2026-06-05 04:52:49,DV_APPL_02,192.168.95.172,Delhi,P2P,287,0
TXN102460,USR_1084,116.38,2026-05-26 22:31:48,DV_OPPO_07,192.168.52.215,Mumbai,P2P,516,0
TXN102461,USR_1124,226.02,2026-06-13 07:52:28,DV_SAMS_01,192.168.182.41,Pune,P2M,500,0
TXN102462,USR_1102,1513.79,2026-06-23 18:54:54,DV_APPL_02,192.168.137.33,Ahmedabad,P2P,629,0
TXN102463,USR_1121,1237.47,2026-06-09 01:01:48,DV_ONEP_03,192.168.222.132,Chennai,P2M,837,0
TXN102464,USR_1134,4394.4,2026-06-23 04:48:49,DV_XIAO_04,192.168.20.121,Bengaluru,P2M,326,0
TXN102465,USR_1079,587.33,2026-06-03 02:59:31,DV_VIVO_06,192.168.236.33,Kolkata,P2M,967,0
TXN102466,USR_1049,3441.17,2026-06-11 04:07:30,DV_ONEP_03,192.168.231.92,Pune,P2M,91,0
TXN102467,USR_1043,1673.58,2026-05-28 05:04:33,DV_REAL_05,192.168.210.142,Ahmedabad,P2P,1093,0
TXN102468,USR_1085,1735.34,2026-06-09 19:57:01,DV_XIAO_04,192.168.66.197,Bengaluru,P2P,1165,0
TXN102469,USR_1076,3402.26,2026-06-05 03:30:27,DV_OPPO_07,192.168.2.242,Mumbai,P2M,1189,0
TXN102470,USR_1000,3024.86,2026-06-23 09:03:38,DV_SAMS_01,192.168.189.27,Delhi,P2M,511,0
TXN102471,USR_1057,1210.29,2026-06-08 20:14:53,DV_REAL_05,192.168.112.156,Delhi,P2M,652,0
TXN102472,USR_1199,1923.13,2026-05-28 20:25:33,DV_SAMS_01,192.168.119.149,Ahmedabad,P2M,194,0
TXN102473,USR_1061,806.82,2026-06-06 23:19:01,DV_XIAO_04,192.168.158.146,Hyderabad,P2M,786,0
TXN102474,USR_1065,80115.44,2026-06-18 16:42:40,DV_ONEP_03,107.10.89.89,Lucknow,P2P,12,1
TXN102475,USR_1024,1218.04,2026-06-17 08:18:04,DV_REAL_05,192.168.151.142,Pune,P2M,517,0
TXN102476,USR_1154,3745.17,2026-06-14 06:10:46,DV_XIAO_04,192.168.163.211,Ahmedabad,P2P,463,0
TXN102477,USR_1003,3007.56,2026-06-20 04:10:27,DV_OPPO_07,192.168.88.72,Mumbai,P2P,875,0
TXN102478,USR_1182,1439.47,2026-06-07 23:43:59,DV_APPL_02,192.168.185.84,Hyderabad,P2M,939,0
TXN102479,USR_1196,1825.91,2026-06-16 19:12:29,DV_OPPO_07,192.168.253.160,Lucknow,P2M,1166,0
TXN102480,USR_1177,1132.94,2026-06-01 08:33:33,DV_ONEP_03,192.168.130.55,Lucknow,P2M,1193,0
TXN102481,USR_1086,1376.58,2026-06-23 06:08:35,DV_APPL_02,192.168.42.247,Chennai,P2P,244,0
TXN102482,USR_1060,1285.6,2026-06-05 07:11:43,DV_REAL_05,192.168.84.104,Ahmedabad,P2M,846,0
TXN102483,USR_1005,1683.52,2026-05-28 10:32:59,DV_VIVO_06,192.168.97.21,Mumbai,P2M,265,0
TXN102484,USR_1010,2505.8,2026-06-22 21:08:54,DV_APPL_02,192.168.81.103,Jaipur,P2M,124,0
TXN102485,USR_1023,1760.35,2026-06-12 22:12:24,DV_OPPO_07,192.168.103.172,Jaipur,P2M,421,0
TXN102486,USR_1086,267.51,2026-05-30 04:33:30,DV_APPL_02,192.168.42.247,Chennai,P2P,244,0
TXN102487,USR_1103,94535.6,2026-06-17 10:55:19,DV_OPPO_07,104.47.5.81,Ahmedabad,P2M,10,1
TXN102488,USR_1122,1878.24,2026-06-23 05:29:32,DV_XIAO_04,192.168.160.194,Jaipur,P2P,394,0
TXN102489,USR_1173,1066.15,2026-06-22 00:34:25,DV_XIAO_04,192.168.81.110,Pune,P2P,204,0
TXN102490,USR_1086,1226.19,2026-05-31 02:50:15,DV_APPL_02,192.168.42.247,Chennai,P2M,244,0
TXN102491,USR_1046,2487.41,2026-05-31 06:42:13,DV_SAMS_01,192.168.86.198,Mumbai,P2P,576,0
TXN102492,USR_1018,1623.34,2026-05-27 03:08:47,DV_ONEP_03,192.168.40.96,Delhi,P2M,1049,0
TXN102493,USR_1099,1605.21,2026-06-07 19:20:04,DV_ONEP_03,192.168.70.79,Jaipur,P2P,939,0
TXN102494,USR_1111,2690.84,2026-06-16 05:35:16,DV_VIVO_06,192.168.68.202,Hyderabad,P2P,939,0
TXN102495,USR_1068,1707.38,2026-05-31 20:58:40,DV_APPL_02,192.168.119.13,Delhi,P2P,370,0
TXN102496,USR_1189,1189.01,2026-05-31 18:39:01,DV_XIAO_04,192.168.112.5,Ahmedabad,P2M,96,0
TXN102497,USR_1196,2653.58,2026-06-23 05:02:25,DV_OPPO_07,192.168.83.222,Lucknow,P2P,1166,0
TXN102498,USR_1166,324.03,2026-05-31 06:50:18,DV_REAL_05,192.168.28.116,Delhi,P2P,928,0
TXN102499,USR_1089,394.43,2026-06-16 09:31:57,DV_OPPO_07,192.168.110.170,Lucknow,P2M,1169,0
TXN102500,USR_1011,762.68,2026-05-30 03:29:50,DV_SAMS_01,192.168.81.55,Ahmedabad,P2P,1171,0
TXN102501,USR_1161,575.85,2026-06-24 06:48:43,DV_VIVO_06,192.168.86.63,Hyderabad,P2M,53,0
TXN102502,USR_1072,2750.25,2026-05-31 06:02:20,DV_OPPO_07,192.168.161.62,Ahmedabad,P2M,1002,0
TXN102503,USR_1157,1070.79,2026-06-21 04:21:42,DV_XIAO_04,192.168.168.26,Kolkata,P2P,326,0
TXN102504,USR_1035,1012.02,2026-06-20 07:21:46,DV_SAMS_01,192.168.56.248,Jaipur,P2P,327,0
TXN102505,USR_1103,30739.23,2026-06-17 10:54:53,DV_SAMS_01,105.139.94.7,Bengaluru,P2P,6,1
TXN102506,USR_1112,960.79,2026-06-06 20:28:17,DV_VIVO_06,192.168.109.30,Lucknow,P2P,415,0
TXN102507,USR_1146,3502.31,2026-06-13 22:15:08,DV_OPPO_07,192.168.49.159,Ahmedabad,P2P,731,0
TXN102508,USR_1113,393.49,2026-06-01 19:01:32,DV_OPPO_07,192.168.79.153,Ahmedabad,P2M,132,0
TXN102509,USR_1081,1388.65,2026-06-14 08:54:36,DV_SAMS_01,192.168.84.87,Bengaluru,P2P,680,0
TXN102510,USR_1020,1926.78,2026-06-23 10:40:14,DV_OPPO_07,192.168.243.21,Chennai,P2M,500,0
TXN102511,USR_1148,878.08,2026-06-24 04:15:34,DV_SAMS_01,192.168.192.107,Bengaluru,P2P,679,0
TXN102512,USR_1155,720.59,2026-05-28 08:44:00,DV_VIVO_06,192.168.12.243,Ahmedabad,P2M,296,0
TXN102513,USR_1062,2533.94,2026-06-03 09:48:49,DV_XIAO_04,192.168.202.149,Ahmedabad,P2M,10,0
TXN102514,USR_1164,2275.05,2026-06-02 23:08:01,DV_ONEP_03,192.168.4.92,Jaipur,P2M,235,0
TXN102515,USR_1036,1781.48,2026-06-05 09:10:51,DV_SAMS_01,192.168.236.219,Jaipur,P2M,127,0
TXN102516,USR_1047,2403.56,2026-06-07 22:34:44,DV_APPL_02,192.168.181.110,Ahmedabad,P2M,1139,0
TXN102517,USR_1151,2485.08,2026-06-03 02:41:23,DV_OPPO_07,192.168.206.143,Hyderabad,P2P,823,0
TXN102518,USR_1086,2697.13,2026-06-03 19:38:49,DV_APPL_02,192.168.80.28,Chennai,P2P,244,0
TXN102519,USR_1016,4220.5,2026-05-31 00:08:08,DV_VIVO_06,192.168.197.165,Delhi,P2M,556,0
TXN102520,USR_1126,820.2,2026-06-22 10:15:44,DV_VIVO_06,192.168.121.63,Pune,P2M,569,0
TXN102521,USR_1021,718.77,2026-06-25 02:54:17,DV_VIVO_06,192.168.251.195,Delhi,P2P,151,0
TXN102522,USR_1082,1913.61,2026-06-17 20:48:14,DV_ONEP_03,192.168.65.214,Kolkata,P2P,873,0
TXN102523,USR_1072,2610.47,2026-06-16 00:41:38,DV_OPPO_07,192.168.161.62,Ahmedabad,P2M,1002,0
TXN102524,USR_1038,285.09,2026-06-09 09:51:35,DV_XIAO_04,192.168.153.11,Hyderabad,P2P,1176,0
TXN102525,USR_1129,1371.13,2026-05-26 19:54:40,DV_ONEP_03,192.168.222.39,Mumbai,P2M,1197,0
TXN102526,USR_1113,59680.94,2026-05-30 12:35:07,DV_APPL_02,106.214.9.86,Kolkata,P2M,3,1
TXN102527,USR_1021,1726.93,2026-05-30 19:52:20,DV_VIVO_06,192.168.33.33,Delhi,P2P,151,0
TXN102528,USR_1069,66840.3,2026-06-06 15:31:48,DV_REAL_05,105.139.43.110,Pune,P2P,7,1
TXN102529,USR_1000,2216.7,2026-06-18 07:20:01,DV_SAMS_01,192.168.58.36,Delhi,P2P,511,0
TXN102530,USR_1130,1088.04,2026-06-09 05:40:53,DV_ONEP_03,192.168.239.83,Pune,P2M,1122,0
TXN102531,USR_1072,1650.68,2026-05-30 02:28:48,DV_OPPO_07,192.168.71.113,Ahmedabad,P2P,1002,0
TXN102532,USR_1055,1789.64,2026-06-04 09:33:47,DV_ONEP_03,192.168.85.241,Ahmedabad,P2P,828,0
TXN102533,USR_1180,402.81,2026-05-26 19:50:07,DV_SAMS_01,192.168.47.223,Ahmedabad,P2M,642,0
TXN102534,USR_1152,1185.63,2026-06-05 00:07:57,DV_SAMS_01,192.168.173.192,Kolkata,P2M,263,0
TXN102535,USR_1033,1027.96,2026-06-18 02:30:26,DV_XIAO_04,192.168.232.16,Pune,P2P,831,0
TXN102536,USR_1180,172.98,2026-06-12 20:54:10,DV_SAMS_01,192.168.236.87,Ahmedabad,P2M,642,0
TXN102537,USR_1058,536.86,2026-06-18 18:39:47,DV_APPL_02,192.168.1.134,Lucknow,P2M,903,0
TXN102538,USR_1041,583.6,2026-06-11 00:14:00,DV_SAMS_01,192.168.130.68,Delhi,P2M,1163,0
TXN102539,USR_1163,400.65,2026-05-29 06:49:21,DV_OPPO_07,192.168.253.34,Chennai,P2M,15,0
TXN102540,USR_1198,1528.84,2026-05-27 22:16:31,DV_ONEP_03,192.168.119.116,Mumbai,P2M,645,0
TXN102541,USR_1139,508.72,2026-06-19 03:07:33,DV_ONEP_03,192.168.175.203,Ahmedabad,P2P,308,0
TXN102542,USR_1185,705.01,2026-06-08 04:56:37,DV_SAMS_01,192.168.174.152,Jaipur,P2M,237,0
TXN102543,USR_1173,791.75,2026-06-02 07:51:32,DV_XIAO_04,192.168.66.96,Pune,P2M,204,0
TXN102544,USR_1138,640.75,2026-06-20 18:01:52,DV_XIAO_04,192.168.12.84,Delhi,P2M,623,0
TXN102545,USR_1139,1229.96,2026-05-29 22:21:09,DV_ONEP_03,192.168.106.145,Ahmedabad,P2P,308,0
TXN102546,USR_1091,1392.21,2026-06-11 08:37:48,DV_ONEP_03,192.168.112.46,Kolkata,P2M,951,0
TXN102547,USR_1133,2817.59,2026-05-30 04:06:05,DV_ONEP_03,192.168.234.117,Lucknow,P2M,911,0
TXN102548,USR_1120,1210.79,2026-06-20 18:28:43,DV_XIAO_04,192.168.117.23,Kolkata,P2M,830,0
TXN102549,USR_1033,651.64,2026-06-05 19:00:58,DV_XIAO_04,192.168.43.98,Pune,P2M,831,0
TXN102550,USR_1044,1457.27,2026-06-25 03:12:49,DV_APPL_02,192.168.73.155,Delhi,P2M,229,0
TXN102551,USR_1036,3495.8,2026-05-27 00:27:38,DV_SAMS_01,192.168.123.129,Jaipur,P2M,127,0
TXN102552,USR_1059,658.59,2026-06-03 09:21:01,DV_ONEP_03,192.168.32.185,Hyderabad,P2P,686,0
TXN102553,USR_1011,958.11,2026-06-12 03:36:15,DV_SAMS_01,192.168.81.55,Ahmedabad,P2P,1171,0
TXN102554,USR_1015,3968.78,2026-05-27 04:33:38,DV_REAL_05,192.168.242.3,Kolkata,P2P,1093,0
TXN102555,USR_1071,1470.9,2026-06-22 00:33:19,DV_XIAO_04,192.168.216.164,Kolkata,P2P,982,0
TXN102556,USR_1152,1160.86,2026-06-13 09:11:56,DV_SAMS_01,192.168.173.192,Kolkata,P2P,263,0
TXN102557,USR_1053,2376.23,2026-06-10 02:08:11,DV_OPPO_07,192.168.118.90,Mumbai,P2P,418,0
TXN102558,USR_1192,761.24,2026-06-14 09:15:20,DV_APPL_02,192.168.80.191,Delhi,P2P,830,0
TXN102559,USR_1163,344.16,2026-05-31 01:37:16,DV_OPPO_07,192.168.253.34,Chennai,P2P,15,0
TXN102560,USR_1000,3176.59,2026-06-21 02:08:54,DV_SAMS_01,192.168.174.190,Delhi,P2P,511,0
TXN102561,USR_1090,1747.49,2026-06-09 22:07:43,DV_SAMS_01,192.168.108.211,Chennai,P2P,708,0
TXN102562,USR_1079,716.27,2026-06-11 01:13:23,DV_VIVO_06,192.168.137.7,Kolkata,P2M,967,0
TXN102563,USR_1111,2453.1,2026-06-12 05:52:16,DV_ONEP_03,192.168.19.176,Hyderabad,P2P,939,0
TXN102564,USR_1188,1911.49,2026-06-22 10:33:09,DV_XIAO_04,192.168.129.144,Jaipur,P2P,481,0
TXN102565,USR_1164,1143.95,2026-06-01 06:10:30,DV_ONEP_03,192.168.7.34,Jaipur,P2M,235,0
TXN102566,USR_1196,2536.34,2026-06-18 07:34:37,DV_VIVO_06,192.168.253.160,Lucknow,P2M,1166,0
TXN102567,USR_1071,3975.95,2026-05-30 07:49:17,DV_XIAO_04,192.168.193.64,Jaipur,P2P,982,0
TXN102568,USR_1049,2468.66,2026-06-07 06:00:40,DV_ONEP_03,192.168.64.171,Ahmedabad,P2P,91,0
TXN102569,USR_1135,1240.92,2026-06-23 20:19:41,DV_VIVO_06,192.168.220.137,Lucknow,P2P,174,0
TXN102570,USR_1092,957.1,2026-06-25 03:21:48,DV_REAL_05,192.168.212.188,Ahmedabad,P2P,1112,0
TXN102571,USR_1039,2171.4,2026-06-10 08:34:21,DV_VIVO_06,192.168.81.240,Kolkata,P2P,1080,0
TXN102572,USR_1148,27120.35,2026-06-05 13:47:06,DV_ONEP_03,106.183.212.147,Mumbai,P2M,1,1
TXN102573,USR_1182,1473.48,2026-06-10 08:32:09,DV_APPL_02,192.168.185.84,Jaipur,P2M,939,0
TXN102574,USR_1180,617.7,2026-06-22 08:51:44,DV_SAMS_01,192.168.90.2,Ahmedabad,P2P,642,0
TXN102575,USR_1139,1730.9,2026-06-06 19:31:53,DV_ONEP_03,192.168.175.203,Ahmedabad,P2P,308,0
TXN102576,USR_1082,1986.04,2026-05-31 19:20:41,DV_ONEP_03,192.168.21.121,Kolkata,P2M,873,0
TXN102577,USR_1140,754.95,2026-06-23 02:03:50,DV_APPL_02,192.168.62.128,Bengaluru,P2P,793,0
TXN102578,USR_1175,292.65,2026-05-31 20:02:48,DV_OPPO_07,192.168.85.172,Chennai,P2P,132,0
TXN102579,USR_1161,1946.12,2026-05-30 18:54:25,DV_VIVO_06,192.168.86.63,Hyderabad,P2P,53,0
TXN102580,USR_1165,976.48,2026-06-12 10:43:57,DV_REAL_05,192.168.108.135,Hyderabad,P2P,366,0
TXN102581,USR_1006,1262.27,2026-06-23 09:01:52,DV_XIAO_04,192.168.12.170,Lucknow,P2P,403,0
TXN102582,USR_1116,159.14,2026-06-08 01:30:27,DV_ONEP_03,192.168.247.173,Lucknow,P2P,478,0
TXN102583,USR_1059,1289.73,2026-06-25 09:57:04,DV_ONEP_03,192.168.170.218,Hyderabad,P2M,686,0
TXN102584,USR_1182,1594.48,2026-06-23 07:28:39,DV_APPL_02,192.168.95.80,Jaipur,P2M,939,0
TXN102585,USR_1186,620.31,2026-06-10 00:10:36,DV_SAMS_01,192.168.55.197,Ahmedabad,P2M,122,0
TXN102586,USR_1025,273.96,2026-06-17 00:49:38,DV_REAL_05,192.168.16.59,Hyderabad,P2P,155,0
TXN102587,USR_1081,1462.43,2026-06-14 19:33:32,DV_SAMS_01,192.168.195.226,Bengaluru,P2M,680,0
TXN102588,USR_1189,4045.34,2026-06-07 02:27:23,DV_XIAO_04,192.168.118.236,Delhi,P2M,96,0
TXN102589,USR_1053,717.73,2026-06-15 20:53:33,DV_OPPO_07,192.168.118.90,Mumbai,P2P,418,0
TXN102590,USR_1026,1360.19,2026-06-08 01:29:17,DV_OPPO_07,192.168.172.125,Mumbai,P2P,1062,0
TXN102591,USR_1029,1603.64,2026-06-14 06:35:17,DV_VIVO_06,192.168.205.221,Mumbai,P2P,211,0
TXN102592,USR_1115,1703.47,2026-06-20 19:44:29,DV_REAL_05,192.168.154.11,Jaipur,P2M,174,0
TXN102593,USR_1068,1499.8,2026-05-27 10:53:37,DV_OPPO_07,192.168.179.133,Delhi,P2M,370,0
TXN102594,USR_1059,1234.11,2026-05-29 07:22:02,DV_ONEP_03,192.168.170.218,Hyderabad,P2P,686,0
TXN102595,USR_1034,1923.19,2026-06-23 09:02:11,DV_ONEP_03,192.168.179.246,Kolkata,P2P,941,0
TXN102596,USR_1149,1196.62,2026-06-17 05:23:03,DV_ONEP_03,192.168.213.43,Jaipur,P2P,568,0
TXN102597,USR_1026,680.42,2026-06-06 00:30:12,DV_OPPO_07,192.168.61.72,Mumbai,P2P,1062,0
TXN102598,USR_1180,425.85,2026-05-28 23:19:43,DV_SAMS_01,192.168.236.87,Ahmedabad,P2M,642,0
TXN102599,USR_1188,1610.3,2026-06-21 05:18:50,DV_XIAO_04,192.168.214.172,Bengaluru,P2M,481,0
